"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","tern1"
"2778","UniRef90_A0A2X3W835","Group","WT-Old",-0.634559746147059,0.283185846057052,0.029803903630711,"GroupWT-Old",0.088059913967198,51,48,"WT_Old depleted gene families"
"2787","UniRef90_Q3JYL5","Group","WT-Old",-0.954814017791986,0.427634979229433,0.030364881184658,"GroupWT-Old",0.0894276802166031,51,49,"WT_Old depleted gene families"
"2791","UniRef90_W1IDU4","Group","WT-Old",-0.777608282055111,0.349173727415338,0.0307756210289852,"GroupWT-Old",0.0905074515965283,51,47,"WT_Old depleted gene families"
"2792","UniRef90_F9Q1H7","Group","WT-Old",-0.643811416173731,0.289217321436345,0.0308434360506569,"GroupWT-Old",0.0906419345162161,51,48,"WT_Old depleted gene families"
"2793","UniRef90_J0UYR3","Group","WT-Old",-0.74166718707954,0.333161519965622,0.0308361500689774,"GroupWT-Old",0.0906419345162161,51,48,"WT_Old depleted gene families"
"2796","UniRef90_UPI0009A20216","Group","WT-Old",-1.51608281781953,0.681923181290194,0.0310445778934905,"GroupWT-Old",0.0911351557044956,51,46,"WT_Old depleted gene families"
"2798","UniRef90_A0A380KYH7","Group","WT-Old",-0.775010127288623,0.348726283982612,0.0311053573829138,"GroupWT-Old",0.09122089182195,51,46,"WT_Old depleted gene families"
"2800","UniRef90_A2RJS1","Group","WT-Old",-1.30511524476656,0.587671724324777,0.0312194196915485,"GroupWT-Old",0.0915174988672252,51,45,"WT_Old depleted gene families"
"2803","UniRef90_UPI000D3055D1","Group","WT-Old",-0.711840727443479,0.32068792360725,0.0312986199824481,"GroupWT-Old",0.0916514708583424,51,46,"WT_Old depleted gene families"
"2807","UniRef90_UPI00098E0806","Group","WT-Old",-0.870600510055781,0.39264837387918,0.0314788057606272,"GroupWT-Old",0.0920477512230952,51,48,"WT_Old depleted gene families"
"2812","UniRef90_A0A2X3XZX0","Group","WT-Old",-0.934294924512684,0.42270134836311,0.0319895572526167,"GroupWT-Old",0.0933749238725029,51,44,"WT_Old depleted gene families"
"2813","UniRef90_A0A0E4H4F9","Group","WT-Old",-0.941994732360719,0.426322865023697,0.0320424635974216,"GroupWT-Old",0.0934961042330738,51,44,"WT_Old depleted gene families"
"2814","UniRef90_A0A139NH81","Group","WT-Old",-0.983957987420005,0.445470451147909,0.0320998383398284,"GroupWT-Old",0.0935969709034854,51,48,"WT_Old depleted gene families"
"2816","UniRef90_A0A0B7L946","Group","WT-Old",-0.740652065800764,0.335383315614718,0.0321318632183355,"GroupWT-Old",0.093657078585262,51,47,"WT_Old depleted gene families"
"2818","UniRef90_A0A0F2CL27","Group","WT-Old",-0.743848760928554,0.33742504739619,0.0324216987643723,"GroupWT-Old",0.09443481315045,51,42,"WT_Old depleted gene families"
"2819","UniRef90_A0A0E9EQM1","Group","WT-Old",-0.817895441813586,0.371206469198079,0.0325072626502267,"GroupWT-Old",0.094616883628745,51,48,"WT_Old depleted gene families"
"2822","UniRef90_R4ZC53","Group","WT-Old",-1.30603137753142,0.593111069595092,0.0326080774092354,"GroupWT-Old",0.0948430543497534,51,46,"WT_Old depleted gene families"
"2824","UniRef90_UPI000369CC07","Group","WT-Old",-0.790629207947237,0.359237961516374,0.0326946953494179,"GroupWT-Old",0.0950276414405178,51,46,"WT_Old depleted gene families"
"2825","UniRef90_F9HH28","Group","WT-Old",-0.864685847014504,0.392925792039159,0.0327110548318959,"GroupWT-Old",0.0950415355965315,51,46,"WT_Old depleted gene families"
"2826","UniRef90_A4VWW5","Group","WT-Old",-0.877306982320448,0.39882281672989,0.0327784444876411,"GroupWT-Old",0.0952036349449959,51,45,"WT_Old depleted gene families"
"2829","UniRef90_A0A0Z8KZ66","Group","WT-Old",-0.938673793237471,0.426922276158319,0.0328572313914604,"GroupWT-Old",0.0952826907292982,51,45,"WT_Old depleted gene families"
"2830","UniRef90_F9HG24","Group","WT-Old",-1.13168303464738,0.514683803569732,0.0328501687427307,"GroupWT-Old",0.0952826907292982,51,46,"WT_Old depleted gene families"
"2834","UniRef90_A0A0E9GLE9","Group","WT-Old",-0.83756008668442,0.38168505164319,0.0331861055796406,"GroupWT-Old",0.0961155803097002,51,45,"WT_Old depleted gene families"
"2836","UniRef90_UPI00036BC346","Group","WT-Old",-0.761475767456404,0.347570215583625,0.0334559629183629,"GroupWT-Old",0.0968288235662633,51,46,"WT_Old depleted gene families"
"2839","UniRef90_Q04KI4","Group","WT-Old",-0.7811980132959,0.356886835813942,0.0336047987507753,"GroupWT-Old",0.0971568116049185,51,51,"WT_Old depleted gene families"
"2841","UniRef90_A5M6W9","Group","WT-Old",-0.566289245773708,0.258948340901545,0.0337628676564763,"GroupWT-Old",0.097545095995902,51,47,"WT_Old depleted gene families"
"2844","UniRef90_UPI000659E2B0","Group","WT-Old",-0.623610569701912,0.285280206316072,0.0338345219044468,"GroupWT-Old",0.0976534101118654,51,48,"WT_Old depleted gene families"
"2845","UniRef90_UPI00061BDCA8","Group","WT-Old",-0.953749171728001,0.436635790293541,0.0339625646735325,"GroupWT-Old",0.0979840881688418,51,45,"WT_Old depleted gene families"
"2849","UniRef90_C0SN28","Group","WT-Old",-0.847603212840252,0.388429072710228,0.0341330142010703,"GroupWT-Old",0.0982984113956775,51,46,"WT_Old depleted gene families"
"2850","UniRef90_T1ZG01","Group","WT-Old",-0.876807638002104,0.401865018597988,0.0341553447003499,"GroupWT-Old",0.0982984113956775,51,46,"WT_Old depleted gene families"
"2853","UniRef90_A0A139P4T4","Group","WT-Old",-0.505876773347181,0.231876596755923,0.0341696342088799,"GroupWT-Old",0.0983050675031496,51,51,"WT_Old depleted gene families"
"2855","UniRef90_A0A0T8YGP4","Group","WT-Old",-0.784121099319714,0.359740380093206,0.0343249498731822,"GroupWT-Old",0.0986645847164134,51,47,"WT_Old depleted gene families"
"2859","UniRef90_A0A2Z5TZJ1","Group","WT-Old",-0.916004010078442,0.420453385105563,0.0344097080457589,"GroupWT-Old",0.0987879970757568,51,46,"WT_Old depleted gene families"
"2860","UniRef90_A0A0M9FIZ8","Group","WT-Old",-0.69745966641938,0.320168356574374,0.0344250719712247,"GroupWT-Old",0.0987975492097245,51,47,"WT_Old depleted gene families"
"13","UniRef90_A0A139NLR9","Group","WT-Old",3.20911477371153,0.272421359890219,1.25161753663135e-15,"GroupWT-Old",7.90252056974625e-13,51,51,"WT_Old enriched gene families"
"14","UniRef90_A0A139NQJ1","Group","WT-Old",3.13713214682148,0.272230189387903,2.71095474797444e-15,"GroupWT-Old",1.58939404081244e-12,51,51,"WT_Old enriched gene families"
"18","UniRef90_A0A139NQ78","Group","WT-Old",2.72585743075068,0.259950758082841,6.76987624922861e-14,"GroupWT-Old",3.08706356964824e-11,51,51,"WT_Old enriched gene families"
"19","UniRef90_UPI0009EEDF98","Group","WT-Old",2.92494260573134,0.280763844944247,8.40577254206328e-14,"GroupWT-Old",3.63129373817134e-11,51,51,"WT_Old enriched gene families"
"20","UniRef90_A0A139NM80","Group","WT-Old",2.85547061948547,0.281891906740783,2.10965202453335e-13,"GroupWT-Old",8.65801190868489e-11,51,51,"WT_Old enriched gene families"
"24","UniRef90_A0A139NLW4","Group","WT-Old",2.52723822084395,0.276105255501407,5.14015791275186e-12,"GroupWT-Old",1.75793400616114e-09,51,51,"WT_Old enriched gene families"
"363","UniRef90_UPI000B887A66","Group","WT-Old",2.75186788446907,0.467749526887564,4.04185931429029e-07,"GroupWT-Old",9.13927858173407e-06,51,40,"WT_Old enriched gene families"
"584","UniRef90_A0A0E1X9E3","Group","WT-Old",6.10136724776422,1.14610775400015,2.79508383120981e-06,"GroupWT-Old",3.92446319821148e-05,51,39,"WT_Old enriched gene families"
"652","UniRef90_A0A139NFT6","Group","WT-Old",2.06992615198676,0.403654253978304,5.45042756039587e-06,"GroupWT-Old",6.86151984903824e-05,51,49,"WT_Old enriched gene families"
"778","UniRef90_Q1WS97","Group","WT-Old",3.00054745136076,0.624370846635538,1.61739850358295e-05,"GroupWT-Old",0.000170637621046387,51,42,"WT_Old enriched gene families"
"867","UniRef90_A0A1Q8E5H6","Group","WT-Old",1.35852369827382,0.296992250783293,3.49091742977894e-05,"GroupWT-Old",0.000330108874004902,51,41,"WT_Old enriched gene families"
"872","UniRef90_F9Q342","Group","WT-Old",1.92252124628964,0.422134537355664,3.72875630060899e-05,"GroupWT-Old",0.000350982015084846,51,40,"WT_Old enriched gene families"
"899","UniRef90_A0A2G9VNP7","Group","WT-Old",4.49044874382496,0.99610779276738,4.34216902264459e-05,"GroupWT-Old",0.000396239468535918,51,42,"WT_Old enriched gene families"
"903","UniRef90_UPI000A0102E2","Group","WT-Old",2.42759437580174,0.539269480423731,4.43381119448021e-05,"GroupWT-Old",0.000403020180335477,51,39,"WT_Old enriched gene families"
"915","UniRef90_A0A139RBB4","Group","WT-Old",1.51564747815646,0.338961410654976,4.89528675262935e-05,"GroupWT-Old",0.000439131296891603,51,48,"WT_Old enriched gene families"
"923","UniRef90_Q5HM12","Group","WT-Old",4.65198454829794,1.04418124393701,5.16356145527167e-05,"GroupWT-Old",0.000459182149781906,51,39,"WT_Old enriched gene families"
"945","UniRef90_A0A062X2J4","Group","WT-Old",3.28238452774754,0.743362453761288,5.87606345332227e-05,"GroupWT-Old",0.000510378082802848,51,39,"WT_Old enriched gene families"
"964","UniRef90_A0A0T9AQX3","Group","WT-Old",1.91324130403399,0.436811615125325,6.59824644189449e-05,"GroupWT-Old",0.000561809199118983,51,42,"WT_Old enriched gene families"
"998","UniRef90_N1ZRU3","Group","WT-Old",4.37380646740342,1.0127335598381,8.04836080147616e-05,"GroupWT-Old",0.000662981606264747,51,39,"WT_Old enriched gene families"
"1091","UniRef90_A0A0R2A2R2","Group","WT-Old",3.80792246079713,0.919662112964464,0.000142729024196501,"GroupWT-Old",0.00107380369441327,51,40,"WT_Old enriched gene families"
"1139","UniRef90_UPI000B58B14B","Group","WT-Old",1.23678647827771,0.304741323520508,0.000185257331688738,"GroupWT-Old",0.00133502386172182,51,40,"WT_Old enriched gene families"
"1143","UniRef90_F9M1U8","Group","WT-Old",1.53994865994891,0.380435657745739,0.00019158891066725,"GroupWT-Old",0.00137581957896482,51,44,"WT_Old enriched gene families"
"1201","UniRef90_A0A0T8PA53","Group","WT-Old",1.04191331216681,0.265305275409461,0.000279913332334384,"GroupWT-Old",0.00191142149068271,51,49,"WT_Old enriched gene families"
"1260","UniRef90_A0A239SWD6","Group","WT-Old",1.36871680751254,0.358672394614248,0.000395308999827875,"GroupWT-Old",0.0025751557703073,51,40,"WT_Old enriched gene families"
"1296","UniRef90_A0A1L7GUP7","Group","WT-Old",4.58019249768391,1.2137525324934,0.000450557510864539,"GroupWT-Old",0.00285353090214208,51,44,"WT_Old enriched gene families"
"1306","UniRef90_B5E3F8","Group","WT-Old",1.39778386625434,0.371926011807331,0.000472290709554817,"GroupWT-Old",0.00296600011019582,51,42,"WT_Old enriched gene families"
"1307","UniRef90_P65607","Group","WT-Old",1.39778386625434,0.371926011807331,0.000472290709554817,"GroupWT-Old",0.00296600011019582,51,42,"WT_Old enriched gene families"
"1309","UniRef90_N1ZI86","Group","WT-Old",4.24211377294126,1.12946617226445,0.000475740491369808,"GroupWT-Old",0.00298310004061374,51,39,"WT_Old enriched gene families"
"1328","UniRef90_N1ZJG6","Group","WT-Old",3.8819648709173,1.04068910742589,0.000514631447994192,"GroupWT-Old",0.0031807943713376,51,39,"WT_Old enriched gene families"
"1369","UniRef90_A0A062XBT2","Group","WT-Old",3.22364462449545,0.877817500665738,0.000613790218002363,"GroupWT-Old",0.0036800512120989,51,39,"WT_Old enriched gene families"
"1420","UniRef90_A0A062X1B8","Group","WT-Old",3.5189906905891,0.975050982727345,0.000743284067781048,"GroupWT-Old",0.0042963912875682,51,40,"WT_Old enriched gene families"
"1424","UniRef90_A0A0R1U1N9","Group","WT-Old",3.16465482924641,0.877636438397155,0.000750365521462397,"GroupWT-Old",0.00432514059000235,51,39,"WT_Old enriched gene families"
"1432","UniRef90_A0A380L2Y1","Group","WT-Old",1.26323433771305,0.351270645595927,0.000772583914642532,"GroupWT-Old",0.00442833014761586,51,40,"WT_Old enriched gene families"
"1434","UniRef90_N1ZMQ2","Group","WT-Old",3.48580741960672,0.969758795136423,0.00077648593268337,"GroupWT-Old",0.00444448851845544,51,39,"WT_Old enriched gene families"
"1457","UniRef90_N1ZS37","Group","WT-Old",4.55000559784731,1.27708361620309,0.00085396222507322,"GroupWT-Old",0.00480924389624091,51,44,"WT_Old enriched gene families"
"1484","UniRef90_A0A0R2B6H5","Group","WT-Old",4.17648000297164,1.18512716910166,0.000958686135311146,"GroupWT-Old",0.00530249043034629,51,40,"WT_Old enriched gene families"
"1489","UniRef90_UPI0009EED2F6","Group","WT-Old",1.17257940233744,0.333076666223912,0.000969102763459639,"GroupWT-Old",0.00534210576391989,51,47,"WT_Old enriched gene families"
"1494","UniRef90_UPI00022F8B11","Group","WT-Old",1.59745253437342,0.455014463951976,0.000997410972129461,"GroupWT-Old",0.00547975184687993,51,43,"WT_Old enriched gene families"
"1501","UniRef90_A0A2Z4PI59","Group","WT-Old",1.1604944222136,0.331476784772725,0.00102685780640374,"GroupWT-Old",0.00561522243501795,51,44,"WT_Old enriched gene families"
"1502","UniRef90_A0A0R1ZX85","Group","WT-Old",3.24350748586602,0.926658262114713,0.00102918664455574,"GroupWT-Old",0.00562233054124199,51,39,"WT_Old enriched gene families"
"1506","UniRef90_A0A062X7U3","Group","WT-Old",2.84854226962347,0.815965767514019,0.00105771337100022,"GroupWT-Old",0.00576474857182588,51,39,"WT_Old enriched gene families"
"1537","UniRef90_A0A2X3FJD5","Group","WT-Old",3.85125514727312,1.11551504211032,0.00118551767651893,"GroupWT-Old",0.00633098834669314,51,41,"WT_Old enriched gene families"
"1544","UniRef90_Q6TK71","Group","WT-Old",1.33545677740035,0.387246417953707,0.00119905302317259,"GroupWT-Old",0.00637424042370505,51,41,"WT_Old enriched gene families"
"1555","UniRef90_A0A0R2BCM4","Group","WT-Old",3.04337040784719,0.887510687267668,0.00126987916803443,"GroupWT-Old",0.00670300206509752,51,39,"WT_Old enriched gene families"
"1575","UniRef90_W1I7T3","Group","WT-Old",3.76902201648805,1.10523085584286,0.00134252318880711,"GroupWT-Old",0.00699646370395474,51,47,"WT_Old enriched gene families"
"1605","UniRef90_N1ZR62","Group","WT-Old",3.58163371995404,1.0588038957439,0.00145485581418636,"GroupWT-Old",0.00743923593867674,51,47,"WT_Old enriched gene families"
"1607","UniRef90_N1ZKN1","Group","WT-Old",3.17687383393889,0.939623787244578,0.00146214405934096,"GroupWT-Old",0.00746742633177447,51,46,"WT_Old enriched gene families"
"1628","UniRef90_UPI00022F8B12","Group","WT-Old",1.40880070269786,0.419587004982995,0.00156547192752705,"GroupWT-Old",0.00789274789996437,51,40,"WT_Old enriched gene families"
"1631","UniRef90_N1ZHR7","Group","WT-Old",3.25331059080102,0.969810045352692,0.00157921668732198,"GroupWT-Old",0.00794740071706854,51,43,"WT_Old enriched gene families"
"1638","UniRef90_N1ZUK9","Group","WT-Old",3.49542700902312,1.04580496376999,0.00163648772848078,"GroupWT-Old",0.00820042202403556,51,47,"WT_Old enriched gene families"
"1650","UniRef90_N1ZV84","Group","WT-Old",3.00656955077381,0.903646199883245,0.00171016321356854,"GroupWT-Old",0.00850728464058822,51,39,"WT_Old enriched gene families"
"1684","UniRef90_A0A0N6WHF2","Group","WT-Old",3.24002384190829,0.984801765424821,0.00190386867815137,"GroupWT-Old",0.00927966396096581,51,39,"WT_Old enriched gene families"
"1689","UniRef90_N1ZP74","Group","WT-Old",2.99298664496327,0.910736726242728,0.00192422191851255,"GroupWT-Old",0.00935110331980523,51,39,"WT_Old enriched gene families"
"1692","UniRef90_A0A0T8QLT0","Group","WT-Old",0.862991905396301,0.262974120305061,0.00195029801321747,"GroupWT-Old",0.00945543183253929,51,51,"WT_Old enriched gene families"
"1693","UniRef90_A0A380LIM4","Group","WT-Old",0.862991905396301,0.262974120305061,0.00195029801321747,"GroupWT-Old",0.00945543183253929,51,51,"WT_Old enriched gene families"
"1702","UniRef90_UPI00005C52FB","Group","WT-Old",1.27144292859778,0.388360687013333,0.00199449393894316,"GroupWT-Old",0.00961857006512659,51,40,"WT_Old enriched gene families"
"1712","UniRef90_N1ZRW0","Group","WT-Old",3.33636207768552,1.02256263870189,0.00205926370852758,"GroupWT-Old",0.00987291852780043,51,48,"WT_Old enriched gene families"
"1728","UniRef90_A0A0R1U6P6","Group","WT-Old",2.98761912021356,0.92103369709499,0.0021743699330391,"GroupWT-Old",0.0103163170002225,51,39,"WT_Old enriched gene families"
"1743","UniRef90_N1ZSV9","Group","WT-Old",3.14681314799321,0.973659001570195,0.00224911744215138,"GroupWT-Old",0.0105919987682041,51,39,"WT_Old enriched gene families"
"1756","UniRef90_N1ZJT4","Group","WT-Old",3.27465793179683,1.01589173928934,0.00230444785108924,"GroupWT-Old",0.0107715876775287,51,39,"WT_Old enriched gene families"
"1763","UniRef90_N1ZVJ1","Group","WT-Old",3.23076872247443,1.00444120184691,0.0023505549907363,"GroupWT-Old",0.010943480070314,51,44,"WT_Old enriched gene families"
"1766","UniRef90_N1ZPL9","Group","WT-Old",3.30823798219265,1.02960376741597,0.00237320343637122,"GroupWT-Old",0.011030155042885,51,48,"WT_Old enriched gene families"
"1767","UniRef90_N1ZKU9","Group","WT-Old",2.89459748794264,0.900942547202672,0.00237498104143457,"GroupWT-Old",0.0110321699989219,51,40,"WT_Old enriched gene families"
"1769","UniRef90_N1ZJP7","Group","WT-Old",3.9858517251908,1.24183299736024,0.0023967370193753,"GroupWT-Old",0.0111223982138478,51,49,"WT_Old enriched gene families"
"1772","UniRef90_A0A0R2ASX4","Group","WT-Old",3.59206950713894,1.11963449706632,0.00240630662821906,"GroupWT-Old",0.0111461426661524,51,39,"WT_Old enriched gene families"
"1777","UniRef90_A0A062X716","Group","WT-Old",3.0700528167536,0.958468590087864,0.00244196197899697,"GroupWT-Old",0.0112794732265656,51,39,"WT_Old enriched gene families"
"1794","UniRef90_T0V1R2","Group","WT-Old",2.43440284020395,0.763954776580008,0.00255911835449725,"GroupWT-Old",0.0117051240264597,51,40,"WT_Old enriched gene families"
"1807","UniRef90_N1ZNW4","Group","WT-Old",2.99545930191495,0.942399303572352,0.00261805892964756,"GroupWT-Old",0.0118921016571927,51,40,"WT_Old enriched gene families"
"1816","UniRef90_Q8DRH0","Group","WT-Old",0.853205304875622,0.26898017840429,0.00266702024725129,"GroupWT-Old",0.0120544615580609,51,51,"WT_Old enriched gene families"
"1820","UniRef90_A0A399M1Q1","Group","WT-Old",3.40865013666281,1.07548679962998,0.00268669746554696,"GroupWT-Old",0.012116710328137,51,41,"WT_Old enriched gene families"
"1848","UniRef90_N1ZRH0","Group","WT-Old",3.019040300742,0.963026364252062,0.0029608533192878,"GroupWT-Old",0.013147579849504,51,41,"WT_Old enriched gene families"
"1851","UniRef90_N1ZZJ8","Group","WT-Old",3.1471824439624,1.00426695554768,0.00297036244362222,"GroupWT-Old",0.0131716558277964,51,41,"WT_Old enriched gene families"
"1878","UniRef90_A0A0E2RCF5","Group","WT-Old",0.918267345882308,0.295441304975686,0.00319238093500011,"GroupWT-Old",0.0139526425529717,51,51,"WT_Old enriched gene families"
"1882","UniRef90_A0A0E4CSP6","Group","WT-Old",0.972290521448126,0.313334144293412,0.00323804132478967,"GroupWT-Old",0.0141221270955758,51,44,"WT_Old enriched gene families"
"1886","UniRef90_A0A0R1ZZJ4","Group","WT-Old",3.28203736852153,1.05856014119274,0.00326143380284799,"GroupWT-Old",0.0141939812586301,51,39,"WT_Old enriched gene families"
